ID,Difference in M values (SZ - control),P.Value,adj.P.Val,CHR,Methyl27_Loci,UCSC_RefGene_Name,UCSC_RefGene_Group,UCSC_CpG_Islands_Name,Relation_to_UCSC_CpG_Island,Enhancer,Regulatory_Feature_Group
cg04368076,0.658068812,0.001977319,0.037455943,2,NA,,,,,TRUE,Unclassified
cg04368094,-0.309735462,0.000921671,0.026681099,14,NA,PELI2,Body,chr14:56585042-56586234,S_Shore,NA,
cg04369291,-0.338810701,5.93E-05,0.009899036,6,NA,IL20RA,Body,chr6:137365299-137366126,Island,NA,Unclassified_Cell_type_specific
cg04370106,0.348713435,0.000825943,0.025498912,17,NA,ACCN1;ACCN1,Body;Body,,,TRUE,
cg04371212,-0.530757942,0.000573608,0.022016092,10,NA,,,,,NA,
cg04372120,-0.272045181,0.001534703,0.033308995,8,NA,TSNARE1,Body,chr8:143333047-143333519,S_Shore,NA,
cg04372535,0.258091672,0.002164542,0.039035053,11,NA,AP2A2,Body,,,NA,
cg04373359,-0.21247471,0.001216211,0.030161506,14,NA,TMEM30B,1stExon,chr14:61746804-61748141,Island,NA,Unclassified_Cell_type_specific
cg04373435,-0.598195892,1.90E-05,0.007185259,2,NA,CTNNA2;CTNNA2,TSS1500;TSS1500,chr2:79739696-79740243,N_Shore,NA,
cg04374190,0.19281789,0.001405124,0.032059463,3,NA,,,,,NA,
cg04374711,-0.267437956,0.003534,0.04897678,16,NA,STX1B,Body,chr16:31008832-31009036,Island,TRUE,Promoter_Associated
cg04377724,0.249821178,0.001073406,0.028567045,3,NA,SRGAP3;SRGAP3,Body;Body,,,NA,
cg04378603,-0.438965165,0.001080014,0.028633735,11,NA,MALAT1,Body,chr11:65264957-65265398,S_Shore,NA,Promoter_Associated
cg04378830,0.327671372,0.003680896,0.0499388,16,NA,TCF25,Body,,,NA,
cg04381043,0.186730966,0.001879781,0.036558661,16,NA,ANKRD11,Body,chr16:89345463-89348521,N_Shelf,NA,
cg04382470,0.39242865,0.001695493,0.034903841,17,NA,MAPT;MAPT;MAPT;MAPT;LOC100130148;MAPT;MAPT,5'UTR;5'UTR;5'UTR;5'UTR;Body;5'UTR;5'UTR,chr17:43971410-43975040,Island,NA,
cg04383212,-0.224384376,0.001597102,0.033937452,16,NA,GPR139,TSS1500,chr16:20084707-20085305,S_Shore,NA,
cg04386405,-0.290231104,1.95E-06,0.004191587,19,TRUE,ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83,Body;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,chr19:53141175-53141813,Island,NA,Promoter_Associated
cg04388666,0.278627579,0.001928013,0.03699816,14,NA,CCDC85C,TSS1500,chr14:100069475-100071813,S_Shore,NA,
cg04392760,0.359352057,0.000496755,0.020815412,8,NA,ZFHX4,Body,,,NA,
cg04394267,-0.284888932,0.000416907,0.019490166,3,NA,,,chr3:55520226-55522344,S_Shore,TRUE,
cg04394315,0.275621194,0.001275819,0.030838246,16,NA,MAPK8IP3;MAPK8IP3,Body;Body,,,NA,
cg04394529,-0.307804893,0.001159253,0.02952181,11,NA,,,,,NA,
cg04394641,-0.463228785,0.002268558,0.039864141,1,NA,SDHB,Body,,,NA,Gene_Associated_Cell_type_specific
cg04395306,-0.210254323,0.002792225,0.043827086,20,NA,PREX1,Body,chr20:47443734-47445181,Island,NA,
cg04395377,-0.283518456,0.002424789,0.041060484,16,NA,,,,,TRUE,
cg04395498,0.391215302,0.000154298,0.01368046,7,NA,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,chr7:2019763-2020100,N_Shelf,NA,
cg04396791,-0.327016501,0.001909282,0.036827674,11,TRUE,SHANK2;SHANK2,Body;TSS1500,chr11:70508328-70508617,N_Shore,TRUE,
cg04398060,-0.237662833,0.000318333,0.017585091,6,NA,LST1;LST1;LST1;LST1;LST1;LST1;LST1;LST1,Body;Body;Body;Body;Body;Body;Body;Body,,,NA,
cg04398285,0.330996014,0.001907751,0.036813584,10,NA,,,,,NA,
cg04399289,-0.190336355,1.18E-05,0.00627662,16,NA,,,chr16:49316997-49317263,Island,NA,
cg04400940,0.283603637,0.000143691,0.013331548,3,NA,SELT,Body,chr3:150329457-150329728,Island,NA,
cg04401067,0.310131648,0.001772328,0.035621041,1,NA,,,,,TRUE,
cg04401876,-0.196041795,0.001540025,0.033364548,19,NA,APOC4,TSS200,,,NA,
cg04402633,-0.145201114,0.000599959,0.022362931,11,NA,CDKN1C;CDKN1C;CDKN1C,TSS200;TSS200;TSS200,chr11:2907308-2907675,N_Shore,NA,Unclassified
cg04403423,0.441014397,0.001799369,0.03587,1,NA,ATP1A1;ATP1A1,Body;Body,chr1:116915291-116916813,S_Shore,NA,Promoter_Associated_Cell_type_specific
cg04404310,0.583566613,0.000382085,0.018777567,12,NA,GALNT9,Body,,,NA,
cg04406863,-0.286881205,0.000563171,0.021859192,20,NA,SRMS,Body,chr20:62178442-62179183,N_Shore,NA,Unclassified_Cell_type_specific
cg04407762,-0.513961851,5.27E-07,0.002996229,4,NA,,,chr4:113444181-113444389,N_Shore,TRUE,
cg04408162,0.185080634,0.002208861,0.03944222,8,NA,KCNK9,Body,,,NA,Unclassified
cg04410039,0.122630382,0.002836605,0.044175878,19,NA,TNPO2,TSS1500,chr19:12833104-12833574,S_Shore,NA,
cg04410516,0.658602615,0.001079935,0.028633735,19,NA,GADD45GIP1,TSS1500,chr19:13067585-13068152,S_Shore,NA,Promoter_Associated_Cell_type_specific
cg04413090,0.384212257,0.000470417,0.020410262,16,NA,SBK1,TSS1500,chr16:28303973-28304770,N_Shore,NA,
cg04413895,-0.176190593,0.000286357,0.016874413,8,NA,LRP12;LRP12,TSS1500;TSS1500,chr8:105600453-105601704,Island,NA,Promoter_Associated
cg04414307,0.221328014,0.002827141,0.04410497,7,NA,,,chr7:5183878-5184223,S_Shore,NA,Unclassified
cg04414767,0.295217054,0.002597632,0.042373664,8,NA,TMEM74,5'UTR,chr8:109799429-109799847,N_Shelf,NA,
cg04415798,-0.259515652,0.001622063,0.03419937,14,NA,PAX9,5'UTR,chr14:37126786-37128274,S_Shore,NA,
cg04416247,0.409372138,0.000623875,0.02276768,3,NA,CADM2;CADM2,Body;Body,,,TRUE,
cg04419754,0.41912747,0.001048884,0.028282333,22,NA,C22orf25,Body,,,NA,
cg04421271,-0.497509046,0.000355879,0.018280235,11,NA,RAB38,TSS1500,chr11:87908243-87908614,S_Shore,NA,Unclassified_Cell_type_specific
cg04422256,0.200108216,0.002224318,0.039516565,10,NA,GRID1,Body,chr10:88122924-88127364,Island,NA,
cg04422625,-0.460735174,0.002658233,0.04286661,8,NA,FER1L6,Body,,,NA,
cg04422802,-0.318129726,0.000399887,0.019143198,19,NA,,,chr19:22444441-22444715,S_Shore,NA,
cg04423209,0.177816638,0.000513814,0.021130399,2,NA,SH2D6,Body,chr2:85664694-85665055,N_Shore,NA,
cg04424643,-0.227793192,0.000985184,0.02751306,14,NA,ESRRB,5'UTR,,,TRUE,
cg04424885,0.431290017,0.00135547,0.031561346,16,NA,NUP93,Body,,,TRUE,
cg04425632,-0.191021761,0.002348098,0.040452528,7,NA,DGKI,TSS200,chr7:137531125-137532382,Island,TRUE,Unclassified_Cell_type_specific
cg04425788,0.46474135,0.000250307,0.016178388,10,NA,MGMT,Body,,,NA,
cg04427360,-0.290306123,0.001450396,0.032445774,12,NA,HIGD1C,TSS1500,,,NA,Unclassified_Cell_type_specific
cg04430780,0.342047214,0.00212674,0.038717936,7,NA,DNAJB6,Body,chr7:157202370-157203125,N_Shelf,NA,
cg04431387,-0.289843296,0.000590809,0.022254837,22,NA,ACO2;PHF5A,TSS200;TSS1500,chr22:41864420-41865443,Island,NA,Unclassified
cg04431829,0.305157447,0.001771406,0.035620999,7,NA,IQCE;IQCE,Body;Body,chr7:2645524-2645765,Island,NA,
cg04432009,-0.186561726,0.00148831,0.032854825,19,TRUE,LYL1,TSS200,chr19:13213450-13213821,Island,TRUE,Promoter_Associated
cg04435241,0.169368826,0.003261656,0.047148477,20,NA,SNRPB;SNRPB,Body;3'UTR,,,NA,
cg04436255,-0.186561408,5.22E-05,0.009482106,16,NA,MT1A,TSS1500,chr16:56671937-56672530,Island,NA,Unclassified_Cell_type_specific
cg04437966,-0.394968493,3.41E-06,0.004517314,5,NA,FLJ37543,Body,,,TRUE,Unclassified
cg04438814,-0.167803971,0.003076594,0.045886184,7,NA,ABCB4;ABCB4;ABCB4,TSS200;TSS200;TSS200,chr7:87104723-87105305,Island,TRUE,Unclassified_Cell_type_specific
cg04438997,0.357617648,0.000207744,0.015093232,17,NA,SOX9,TSS1500,chr17:70116274-70119998,N_Shore,NA,
cg04441405,-0.229281395,0.002719674,0.043299348,5,NA,,,chr5:1874907-1879032,Island,NA,
cg04444027,0.297867904,0.00023468,0.015818414,16,NA,USP7,3'UTR,,,NA,
cg04444771,0.340044508,0.000482775,0.020601944,10,TRUE,C10orf10;RASSF4,5'UTR;Body,chr10:45470022-45470291,S_Shelf,NA,
cg04447890,0.133431256,0.002128764,0.038729288,1,TRUE,GPR177;GPR177;GPR177;GPR177,1stExon;5'UTR;1stExon;5'UTR,chr1:68696639-68697628,S_Shore,NA,
cg04448014,-0.638036885,0.000172181,0.01421974,10,NA,,,chr10:23461300-23461610,N_Shelf,NA,
cg04454664,0.234347573,0.002395837,0.040858343,5,NA,ZNF366,Body,,,TRUE,
cg04455639,0.431845597,2.12E-05,0.007367976,17,NA,MGAT5B;MGAT5B,Body;Body,chr17:74944745-74944971,Island,NA,
cg04457317,-0.262717174,0.0011157,0.029025741,3,NA,,,,,NA,
cg04458368,0.408363738,0.000452997,0.020123131,8,NA,,,,,NA,
cg04459545,-0.181718721,0.002613701,0.042479042,19,NA,USHBP1,TSS200,,,NA,
cg04459939,-0.309793244,7.64E-05,0.010712053,15,NA,,,chr15:90293221-90294733,N_Shelf,TRUE,
cg04460285,-0.233090969,0.000129763,0.012932292,2,NA,CKAP2L,TSS200,chr2:113521918-113522574,Island,NA,Promoter_Associated
cg04460847,-0.230629988,0.000951992,0.027050387,7,NA,,,chr7:127841328-127841840,Island,TRUE,
cg04461464,-0.172804927,0.00338742,0.048044799,16,NA,LOC641298;RRN3P3,TSS200;Body,chr16:22448200-22449028,Island,NA,Unclassified_Cell_type_specific
cg04461802,-0.249780408,0.000359779,0.018352166,6,TRUE,GPR126;GPR126;GPR126;GPR126;GPR126;GPR126;GPR126;GPR126,5'UTR;1stExon;1stExon;5'UTR;1stExon;1stExon;5'UTR;5'UTR,chr6:142622583-142623453,Island,NA,
cg04462774,-0.31098413,0.002744078,0.04349883,12,NA,AQP6,Body,,,TRUE,
cg04464085,-0.518646062,5.04E-05,0.00936055,6,NA,,,chr6:30923208-30923624,Island,TRUE,Unclassified
cg04465078,-0.643673601,0.000502727,0.020914614,16,NA,NDE1;NDE1,Body;Body,,,NA,Unclassified_Cell_type_specific
cg04470072,-0.263881469,0.001489687,0.032859059,8,NA,PSKH2,TSS200,chr8:87081653-87082046,Island,NA,
cg04471779,0.273626636,0.003487416,0.048715507,2,NA,NRP2;NRP2;NRP2;NRP2;NRP2;NRP2,Body;Body;Body;Body;Body;Body,,,TRUE,
cg04474366,0.390003361,0.000114545,0.012369177,3,NA,SNORA4;EIF4A2,TSS200;Body,chr3:186500738-186502048,S_Shelf,NA,
cg04477203,-0.434497727,0.00014684,0.013445066,5,NA,ARAP3,TSS200,,,NA,Unclassified
cg04480376,-0.951706738,0.001608734,0.034053018,15,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg04481170,0.315161273,0.000386666,0.018860914,3,NA,RARRES1;RARRES1,Body;Body,chr3:158449795-158450597,N_Shelf,NA,Unclassified
cg04481603,0.189976852,0.002661395,0.042883708,10,NA,,,chr10:104180478-104182042,S_Shore,NA,Promoter_Associated
cg04482760,0.490672748,3.33E-05,0.008271214,15,NA,SECISBP2L,TSS1500,chr15:49338363-49338771,S_Shore,NA,Promoter_Associated
cg04485799,-0.244355965,0.000674591,0.023514647,22,NA,IL17REL,Body,chr22:50438257-50438776,Island,TRUE,
cg04487904,0.325731593,2.60E-05,0.007554264,5,NA,NSD1;NSD1,Body;Body,chr5:176693340-176693631,Island,NA,
cg04488822,-0.268142541,5.79E-05,0.009814028,14,NA,,,chr14:103557606-103558235,Island,NA,Unclassified
cg04492369,0.282781467,3.47E-05,0.008409245,11,NA,PTDSS2,3'UTR,chr11:489247-490115,S_Shore,NA,Unclassified_Cell_type_specific
cg04494800,-0.383198707,0.003664739,0.049836821,6,NA,ZC3H12D,Body,chr6:149777792-149778189,N_Shore,TRUE,
cg04495354,-0.258212349,0.001672528,0.034714269,16,NA,PLLP,Body,,,TRUE,
cg04495995,-0.364924116,0.00086722,0.025989781,7,NA,,,chr7:19146923-19147308,Island,NA,
cg04496920,-0.324940446,0.001858241,0.036363695,16,NA,NOXO1;NOXO1;NOXO1,TSS1500;TSS1500;TSS1500,chr16:2033492-2034800,N_Shore,NA,
cg04499648,-0.279874527,0.000327185,0.0177803,11,NA,MYOD1,TSS1500,chr11:17740789-17743779,Island,NA,
cg04503093,0.474720028,0.001445712,0.032409598,7,NA,SND1,Body,,,TRUE,
cg04503743,-0.168415069,0.001075977,0.028587031,7,NA,GSTK1;GSTK1;GSTK1;GSTK1,Body;Body;Body;Body,,,NA,Promoter_Associated
cg04505809,0.334103429,0.000445144,0.020002894,16,NA,ELMO3;E2F4,TSS1500;Body,chr16:67233032-67233862,N_Shore,NA,Gene_Associated
cg04506585,-0.201614865,0.001057497,0.028371608,17,NA,SOX9,TSS1500,chr17:70116274-70119998,N_Shore,NA,
cg04506601,-0.296663146,0.001463274,0.032547533,1,NA,SLC35A3,TSS1500,chr1:100435297-100436070,N_Shore,NA,Promoter_Associated
cg04509266,0.539586406,0.000208706,0.015109166,1,NA,LOC148696,TSS200,,,NA,
cg04510049,-0.514814034,0.000297388,0.017070754,5,NA,COL23A1,Body,chr5:178003623-178004247,N_Shelf,NA,
cg04513038,-0.24846553,0.00262875,0.042638588,2,NA,ANO7,Body,chr2:242139773-242139985,N_Shelf,NA,
cg04513882,-0.370975758,0.002903829,0.04463716,3,NA,LIPH,TSS1500,,,NA,
cg04516112,-0.200126787,0.001503995,0.032966278,3,NA,KALRN;KALRN,TSS200;Body,chr3:124303529-124304092,N_Shore,TRUE,Unclassified
cg04517903,0.231448737,0.002394715,0.040849709,16,NA,TELO2,Body,chr16:1559965-1560194,N_Shelf,NA,
cg04519622,-0.276223103,0.00073289,0.024274263,13,NA,,,,,TRUE,
cg04521409,-0.173320491,0.000850642,0.025827212,20,NA,ROMO1;NFS1,TSS200;Body,chr20:34286821-34287701,Island,NA,Promoter_Associated
cg04521449,0.292502761,0.002680757,0.043022204,9,NA,NFIL3,5'UTR,chr9:94185651-94187296,N_Shore,NA,Unclassified
cg04523524,-0.259320336,0.000485091,0.02062404,4,NA,NMU,TSS1500,chr4:56501912-56502523,S_Shore,TRUE,
cg04524719,-0.393706186,0.000731894,0.02426129,5,NA,,,,,TRUE,
cg04524770,0.203935287,0.000912446,0.026539771,16,NA,LMF1,Body,chr16:945437-946420,Island,NA,Unclassified_Cell_type_specific
cg04526087,0.25068601,0.000433073,0.019816006,5,NA,,,,,TRUE,
cg04527761,0.272893629,0.00076046,0.024608622,7,NA,FAM20C,Body,chr7:195474-195988,N_Shore,NA,
cg04528038,-0.259358941,0.000517354,0.021154819,16,NA,TMEM159;DNAH3,5'UTR;TSS1500,chr16:21169810-21170278,S_Shore,NA,Promoter_Associated
cg04532033,-0.137328938,0.003038833,0.045636033,3,NA,SHOX2;SHOX2;SHOX2,Body;Body;Body,chr3:157822973-157823836,Island,NA,Unclassified_Cell_type_specific
cg04533291,0.293141029,0.001042569,0.028213414,2,TRUE,CIAO1;TMEM127,TSS1500;Body,chr2:96930859-96932291,N_Shore,NA,Promoter_Associated
cg04535829,0.323688775,0.001920544,0.036922343,3,NA,BSN,Body,,,NA,
cg04537050,-0.321400718,0.000202419,0.014950013,16,NA,,,,,NA,
cg04537229,0.230917582,0.002142667,0.038853445,3,NA,,,chr3:186544916-186545471,S_Shore,NA,Unclassified
cg04537941,0.22127241,0.002950249,0.04500643,17,NA,TNK1,3'UTR,chr17:7296504-7298466,N_Shelf,NA,
cg04538517,0.309888297,0.002664982,0.042897203,3,NA,C3orf36,TSS1500,chr3:133646094-133646650,S_Shelf,NA,Unclassified
cg04538800,-0.305042211,0.000127403,0.01283982,17,NA,,,chr17:46089636-46089851,N_Shore,TRUE,Unclassified
cg04539503,-0.392260339,0.000436189,0.019873219,19,NA,,,chr19:34310744-34311517,Island,TRUE,Promoter_Associated_Cell_type_specific
cg04539775,0.234783443,0.000697851,0.02378993,12,NA,CLSTN3,Body,,,NA,
cg04540406,-0.238859314,0.001892503,0.03665858,16,NA,SHCBP1,TSS1500,chr16:46655002-46655374,S_Shore,NA,
cg04540870,0.299188604,0.00268156,0.043024221,10,NA,MGMT,Body,,,NA,
cg04541293,0.213472747,0.001906855,0.036807339,20,TRUE,PTPRT;PTPRT,TSS1500;TSS1500,chr20:41817475-41819212,Island,NA,
cg04541675,0.534674275,0.002911221,0.044699573,19,NA,FAM71E1;C19orf63;C19orf63,1stExon;TSS200;TSS200,chr19:50979429-50980208,Island,NA,Promoter_Associated
cg04544533,0.519688042,1.43E-05,0.006566041,12,NA,NCOR2;NCOR2,Body;Body,chr12:124809316-124810144,S_Shore,TRUE,Unclassified_Cell_type_specific
cg04545835,-0.298622601,0.003421712,0.048321907,14,NA,WDR20;WDR20;WDR20;WDR20,Body;Body;Body;Body,,,NA,Gene_Associated_Cell_type_specific
cg04546899,-0.384930782,0.001307094,0.031114963,2,NA,PSME4,Body,chr2:54197776-54198490,N_Shore,NA,
cg04547205,-0.313922267,2.06E-05,0.007357022,19,NA,PLIN5,TSS200,chr19:4535069-4535339,S_Shore,NA,Unclassified_Cell_type_specific
cg04547675,-0.325281627,0.003360505,0.04787075,11,NA,SPON1,Body,chr11:13984066-13986349,Island,TRUE,
cg04548563,-0.265156359,0.001515797,0.033098015,17,NA,SOCS3,TSS1500,chr17:76354818-76357038,Island,NA,Unclassified
cg04550052,-0.23218002,0.000121003,0.012510388,16,NA,SALL1;SALL1;SALL1,Body;5'UTR;1stExon,chr16:51183699-51188763,Island,NA,
cg04550474,-0.298872021,0.001642873,0.034430215,7,NA,LOC642006,Body,chr7:57247588-57247927,N_Shore,NA,
cg04551967,0.556361419,0.000222189,0.01544676,17,NA,,,chr17:1837587-1837859,Island,NA,
cg04553623,-0.199546468,0.000289844,0.016927127,21,NA,COL18A1;COL18A1;COL18A1,Body;Body;Body,chr21:46912381-46912628,N_Shelf,TRUE,
cg04553707,-0.441014737,0.000202832,0.014955411,17,NA,,,chr17:53922734-53923139,N_Shore,NA,
cg04553960,0.187530939,0.000402614,0.019209482,2,NA,KIF1A,Body,chr2:241720950-241722114,Island,NA,
cg04554652,0.280977111,0.003418186,0.048297825,10,NA,LDB1,TSS1500,chr10:103879633-103880628,S_Shore,NA,
cg04555220,-0.487291061,3.77E-05,0.008588543,5,NA,SEMA5A,TSS1500,chr5:9544692-9546715,Island,NA,
cg04555665,-0.332750703,0.000701946,0.023862932,20,NA,PDRG1,TSS1500,chr20:30539523-30539959,S_Shore,NA,Promoter_Associated
cg04556418,0.303689829,0.000534143,0.021431649,4,NA,CDKN2AIP,Body,chr4:184365197-184366435,S_Shore,NA,Promoter_Associated_Cell_type_specific
cg04557018,0.390089077,0.002208385,0.039437412,3,NA,ZIC4;ZIC4;ZIC4,Body;Body;Body,chr3:147113608-147114479,N_Shore,NA,
cg04558761,0.350217616,0.001896952,0.036706915,12,NA,,,chr12:132619197-132620960,N_Shelf,NA,
cg04558973,0.294484396,0.001565373,0.03357964,3,NA,TRAK1;TRAK1,Body;Body,chr3:42243930-42244371,Island,NA,
cg04559909,-0.348656675,0.002125806,0.038712286,4,TRUE,CXCL5,TSS1500,chr4:74864113-74864329,S_Shore,TRUE,
cg04560098,-0.252861148,0.000502165,0.02089776,6,NA,TRIM10;TRIM10,Body;Body,,,NA,
cg04560213,0.367017385,0.00052061,0.021242115,16,NA,SHISA9,Body,,,TRUE,
cg04561731,0.266873086,0.001316177,0.031188505,1,NA,SSBP3;SSBP3;SSBP3,Body;Body;Body,chr1:54870853-54872476,N_Shore,NA,Gene_Associated_Cell_type_specific
cg04563422,0.315737205,2.82E-05,0.007787147,14,NA,MIR656,TSS200,chr14:101531643-101532384,S_Shore,NA,
cg04563438,-0.325121823,0.000153199,0.013673268,8,NA,PLAT;PLAT,TSS200;TSS200,,,TRUE,
cg04564920,-0.204127282,0.002650299,0.042824285,3,NA,PARP15,Body,chr3:122296612-122296828,Island,NA,Unclassified
cg04565640,-0.128406978,0.0036162,0.049535845,8,NA,TSTA3,TSS1500,chr8:144699233-144700481,Island,NA,
cg04566694,0.321288017,0.001109509,0.028969807,1,NA,H6PD,Body,,,TRUE,
cg04567302,-0.317353818,0.001000876,0.027679395,6,NA,SLC44A4,TSS200,,,NA,
cg04569055,-0.250159058,0.00241498,0.040992421,8,NA,PDLIM2;PDLIM2;PDLIM2;PDLIM2,1stExon;TSS1500;TSS1500;5'UTR,chr8:22436295-22437076,Island,TRUE,
cg04572013,-0.228137261,0.002753882,0.043565528,3,NA,CNOT10,TSS200,chr3:32726517-32727149,Island,NA,Promoter_Associated
cg04575202,-0.292244866,0.00170938,0.03504588,2,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg04577214,-0.315194847,0.000944087,0.026973816,19,NA,,,chr19:36422410-36422707,Island,NA,Promoter_Associated
cg04578792,-0.197195239,0.002527979,0.041839533,3,NA,,,chr3:128151656-128152180,S_Shore,TRUE,Unclassified_Cell_type_specific
cg04579203,-0.214305424,0.000417884,0.019511717,1,NA,LOC339524;LOC339524;LOC339524;LOC339524;LOC339524,Body;TSS200;Body;TSS200;TSS200,chr1:87597543-87598515,Island,NA,Promoter_Associated
cg04579507,-0.340345666,0.000114573,0.012369177,12,NA,SLCO1B1,Body,,,NA,
cg04580179,-0.205592222,0.001854502,0.036347967,2,NA,KCNG3;KCNG3,Body;Body,chr2:42719784-42722166,Island,NA,
cg04583149,0.476772004,0.00267162,0.042940916,19,NA,STK11,1stExon,chr19:1205368-1207422,Island,NA,Promoter_Associated
cg04583339,0.298233807,0.000704214,0.023901928,22,NA,RPL3;SNORD83B;RPL3,Body;TSS200;Body,,,TRUE,Gene_Associated_Cell_type_specific
cg04584872,0.319354986,0.001104546,0.028911366,12,NA,CORO1C,TSS1500,chr12:109124224-109125964,S_Shore,NA,
cg04585378,-0.25119374,0.000870594,0.026029583,3,NA,CASR,TSS200,chr3:121902742-121903645,N_Shore,NA,
cg04587829,0.278702685,5.63E-05,0.009741895,17,TRUE,FN3K,TSS1500,chr17:80693067-80693729,N_Shore,NA,
cg04587886,0.312684238,0.00020155,0.014933856,11,NA,EPS8L2,Body,chr11:720561-721369,N_Shore,NA,
cg04587910,-0.16673996,0.000911753,0.026535608,2,TRUE,NHEJ1,TSS200,chr2:220024750-220025510,S_Shore,NA,Promoter_Associated
cg04588356,0.327710283,0.000541169,0.021552285,2,NA,TTC15,Body,,,NA,
cg04588562,-0.272327988,0.001802257,0.035901171,17,NA,,,chr17:46755565-46756006,S_Shore,NA,Unclassified
cg04588708,-0.258408331,0.000532079,0.021414338,16,NA,MSLN;MSLN,TSS200;TSS200,,,NA,
cg04589523,-0.413554136,0.003273306,0.047233181,2,NA,DYTN,Body,,,NA,
cg04591034,1.995875456,6.47E-05,0.010249843,5,NA,COL23A1,TSS1500,chr5:178016558-178017670,S_Shore,TRUE,Promoter_Associated
cg04593780,-0.426563784,0.002065879,0.038224937,16,NA,,,,,NA,Unclassified
cg04595446,0.374804396,0.001304111,0.03108866,6,NA,,,,,NA,
cg04597004,-0.292492798,0.002089089,0.038418308,11,NA,ABTB2,TSS1500,chr11:34378229-34379993,Island,NA,Promoter_Associated
cg04600000,-0.28694171,0.002992117,0.045288307,13,NA,RASA3,Body,,,TRUE,
cg04600299,0.774060459,0.000695656,0.02374865,7,NA,ATP6V0E2;LOC401431;ATP6V0E2;ATP6V0E2;ATP6V0E2,5'UTR;Body;5'UTR;1stExon;1stExon,chr7:149570366-149571272,Island,NA,Promoter_Associated
cg04600798,0.174781836,0.002763401,0.043615926,8,NA,SLC39A4;SLC39A4,Body;Body,chr8:145641915-145642118,N_Shore,NA,
cg04604962,0.304174299,0.00304352,0.045669942,1,NA,PCNXL2,Body,chr1:233431149-233431540,N_Shore,NA,
cg04605681,-0.202105647,0.002411958,0.040969966,4,NA,SH3TC1,Body,,,NA,Unclassified_Cell_type_specific
cg04605816,0.393451001,0.003539101,0.049009068,20,NA,KCNQ2;KCNQ2;KCNQ2;KCNQ2;KCNQ2,Body;Body;Body;Body;Body,chr20:62092326-62092586,Island,NA,
cg04607024,0.272108908,0.000846514,0.025788807,16,NA,PARD6A;ACD;ACD;PARD6A;ACD,Body;TSS1500;TSS1500;Body;TSS1500,chr16:67693451-67695560,S_Shore,NA,
cg04607379,0.396216761,0.002856095,0.04433893,1,NA,PEX14,Body,,,NA,
cg04607442,-0.239170154,0.000218963,0.015393909,13,NA,,,chr13:21872179-21872665,Island,NA,Promoter_Associated
cg04612073,0.395253937,0.000239019,0.015933981,7,NA,FOXK1,Body,,,NA,
cg04612952,-0.215597739,0.003687382,0.049971951,15,NA,,,chr15:91362445-91362658,S_Shore,NA,
cg04613133,-0.140134978,0.003484598,0.048699479,7,NA,CASP2;CASP2,Body;Body,chr7:142985047-142985810,Island,NA,NonGene_Associated
cg04613258,-0.24940552,4.14E-05,0.008844975,17,NA,NGFR,Body,chr17:47590142-47590415,N_Shore,NA,Unclassified_Cell_type_specific
cg04614173,-0.827971132,0.003614256,0.049535845,6,NA,SYNGAP1,Body,chr6:33393592-33393908,Island,TRUE,Promoter_Associated
cg04617251,-0.174152423,0.002434356,0.041123935,11,NA,CNTN5;CNTN5,TSS200;TSS200,chr11:98891543-98891821,Island,TRUE,
cg04617640,0.265343584,0.000671375,0.023477032,21,NA,COL18A1;COL18A1;COL18A1,TSS1500;Body;TSS1500,chr21:46876168-46876752,N_Shore,NA,
cg04623297,-0.521043824,8.83E-05,0.011311113,2,NA,RFX8,Body,,,TRUE,
cg04624228,0.355560874,0.000436406,0.019879688,8,NA,,,,,NA,
cg04625536,0.307405524,0.000180477,0.014494232,6,NA,UBR2,Body,chr6:42531984-42532292,S_Shore,NA,Promoter_Associated
cg04629595,-0.248642292,0.000213384,0.01520498,15,NA,CCDC33,Body,,,NA,
cg04631458,0.40466475,0.000592421,0.022265447,7,NA,,,chr7:1329381-1329673,Island,NA,Unclassified
cg04633676,0.337152141,0.001420643,0.03218881,17,NA,CCL2,TSS1500,,,TRUE,
cg04635635,0.282440816,0.003386869,0.048042788,15,NA,,,,,NA,
cg04635642,0.431868579,0.002413533,0.040986215,16,NA,SNX29,Body,,,TRUE,Promoter_Associated_Cell_type_specific
cg04637264,0.427229003,0.00259244,0.042326831,6,NA,,,,,TRUE,
cg04642170,0.376573048,0.001035684,0.028133303,22,NA,HPS4;HPS4,3'UTR;3'UTR,,,NA,
cg04645676,0.303087095,0.001508186,0.033010809,5,NA,ANKRD33B,3'UTR,,,TRUE,
cg04646282,-0.225049555,0.000488106,0.020659496,15,NA,,,,,NA,Unclassified
cg04647948,-0.173046225,0.002024007,0.037896834,2,NA,INO80D,5'UTR,chr2:206949712-206950613,Island,NA,
